3871,Kuame Leach,kuameleach@utec.edu,3,Ingenieria electronica,202288569
3872,Holmes Russell,holmesrussell@utec.edu,2,Ingenieria industrial,202368707
3873,Noble Murray,noblemurray@utec.edu,4,Ingenieria ambiental,202207956
3874,Kay Mullins,kaymullins1671@utec.edu,9,Ingenieria quimica,202108298
3875,Owen Crawford,owencrawford@utec.edu,5,Ingenieria civil,202166187
3876,Jerome Gallagher,jeromegallagher6462@utec.edu,2,Ingenieria de la energia,202270435
3877,Elton Pennington,eltonpennington982@utec.edu,5,Ingenieria de la energia,202205578
3878,Alfreda Middleton,alfredamiddleton7890@utec.edu,7,Ingenieria quimica,202198885
3879,Rhona Griffith,rhonagriffith6566@utec.edu,2,Administracion de negocios,202289127
3880,Rogan Noel,rogannoel3007@utec.edu,5,Administracion de negocios,202318790
3881,Ivana Soto,ivanasoto5545@utec.edu,2,Ingenieria quimica,202110290
3882,Sheila Summers,sheilasummers8509@utec.edu,2,Ingenieria quimica,202300363
3883,Imani Freeman,imanifreeman8130@utec.edu,5,DS,202337504
3884,Mariam Levine,mariamlevine5056@utec.edu,7,Bioingenieria,202348493
3885,Samson Copeland,samsoncopeland7612@utec.edu,10,Bioingenieria,202251457
3886,Octavius Curry,octaviuscurry918@utec.edu,4,Ingenieria electronica,202324785
3887,Janna Brady,jannabrady@utec.edu,9,Ingenieria industrial,202294556
3888,Malcolm Guthrie,malcolmguthrie7528@utec.edu,5,Ingenieria industrial,202185806
3889,Colorado Willis,coloradowillis@utec.edu,6,DS,202108206
3890,Malachi Witt,malachiwitt7121@utec.edu,4,Ingenieria de la energia,202305084
3891,Lacy Mcbride,lacymcbride9901@utec.edu,3,Ingenieria de la energia,202313618
3892,Karly Britt,karlybritt@utec.edu,3,Ingenieria industrial,202179831
3893,Kyle Farley,kylefarley4089@utec.edu,2,Administracion de negocios,202236252
3894,Elmo Clemons,elmoclemons8004@utec.edu,1,Ingenieria mecanica,202154285
3895,Colton Pena,coltonpena@utec.edu,9,Ingenieria industrial,202369969
3896,Malachi Salas,malachisalas7104@utec.edu,6,Ingenieria mecanica,202195588
3897,Beck Barry,beckbarry@utec.edu,5,Ingenieria mecanica,202154550
3898,Brenden Kane,brendenkane@utec.edu,10,CS,202265369
3899,Jocelyn Mcmahon,jocelynmcmahon@utec.edu,3,Ingenieria quimica,202346652
3900,Mark Coleman,markcoleman@utec.edu,7,Ingenieria electronica,202228193
3901,Kiayada Quinn,kiayadaquinn295@utec.edu,1,Ingenieria civil,202359460
3902,Kibo Lewis,kibolewis7673@utec.edu,3,Ingenieria electronica,202358116
3903,Illiana Trevino,illianatrevino@utec.edu,5,Administracion de negocios,202260047
3904,Audra Rush,audrarush9207@utec.edu,7,Administracion de negocios,202256984
3905,Brenden Solis,brendensolis@utec.edu,6,Ingenieria civil,202205318
3906,Francis Garrison,francisgarrison@utec.edu,2,Ingenieria ambiental,202342984
3907,Ramona Mullen,ramonamullen@utec.edu,1,DS,202164380
3908,Hayden Austin,haydenaustin@utec.edu,8,CS,202244543
3909,Alec Curry,aleccurry727@utec.edu,4,Ingenieria de la energia,202187686
3910,MacKenzie Dixon,mackenziedixon@utec.edu,2,DS,202124010
3911,Ulysses Britt,ulyssesbritt@utec.edu,4,Administracion de negocios,202254798
3912,Lyle Jones,lylejones@utec.edu,9,Ingenieria electronica,202138329
3913,Buffy Larsen,buffylarsen8949@utec.edu,8,Ingenieria ambiental,202254421
3914,Ryder Hodge,ryderhodge1420@utec.edu,5,Ingenieria quimica,202126348
3915,Oscar Blanchard,oscarblanchard@utec.edu,4,Ingenieria electronica,202272134
3916,Quon Stone,quonstone@utec.edu,1,Ingenieria ambiental,202367170
3917,Shad Barnes,shadbarnes3624@utec.edu,6,Ingenieria mecatronica,202328812
3918,McKenzie Burgess,mckenzieburgess6676@utec.edu,10,Ingenieria mecatronica,202170034
3919,Ora Wade,orawade@utec.edu,3,Ingenieria quimica,202163657
3920,Erich Cooper,erichcooper8318@utec.edu,10,Ingenieria mecatronica,202288047
3921,Jennifer Hayden,jenniferhayden@utec.edu,2,Ingenieria ambiental,202110726
3922,Daniel Rivers,danielrivers@utec.edu,9,Ingenieria de la energia,202258433
3923,Gillian Pitts,gillianpitts914@utec.edu,8,Ingenieria quimica,202225640
3924,Rose Sexton,rosesexton@utec.edu,2,Ingenieria mecatronica,202285047
3925,Destiny Clayton,destinyclayton5452@utec.edu,5,Administracion de negocios,202136114
3926,Clio Grimes,cliogrimes5333@utec.edu,4,DS,202339126
3927,Sasha Ware,sashaware1683@utec.edu,7,CS,202280764
3928,Desirae James,desiraejames@utec.edu,10,Ingenieria civil,202344980
3929,September Ingram,septemberingram7135@utec.edu,9,CS,202300066
3930,Tanya Ross,tanyaross@utec.edu,4,Ingenieria de la energia,202172432
3931,Evangeline Barry,evangelinebarry@utec.edu,10,Ingenieria ambiental,202374886
3932,Wang Bowers,wangbowers4355@utec.edu,8,Ingenieria mecanica,202179675
3933,Yuli Aguilar,yuliaguilar5446@utec.edu,2,Ingenieria electronica,202318320
3934,Vaughan Lang,vaughanlang6695@utec.edu,1,Bioingenieria,202214891
3935,Claire Valencia,clairevalencia@utec.edu,4,Ingenieria de la energia,202178091
3936,Ainsley Sharpe,ainsleysharpe@utec.edu,9,Ingenieria ambiental,202238144
3937,Iris Galloway,irisgalloway2523@utec.edu,5,Ingenieria de la energia,202364519
3938,Jack Collier,jackcollier@utec.edu,2,Bioingenieria,202152568
3939,Reece Bowen,reecebowen@utec.edu,2,Ingenieria mecatronica,202333406
3940,Ralph Aguirre,ralphaguirre8104@utec.edu,9,Ingenieria industrial,202278119
3941,Paloma Gray,palomagray@utec.edu,8,Ingenieria mecatronica,202339386
3942,Bernard King,bernardking@utec.edu,7,Administracion de negocios,202262960
3943,Eliana Hamilton,elianahamilton@utec.edu,6,Administracion de negocios,202316544
3944,Kevin Cooke,kevincooke@utec.edu,4,Ingenieria industrial,202312218
3945,MacKensie Campbell,mackensiecampbell2028@utec.edu,7,Ingenieria de la energia,202216101
3946,Theodore Donaldson,theodoredonaldson3488@utec.edu,9,Ingenieria ambiental,202158726
3947,Denise Kaufman,denisekaufman@utec.edu,2,Administracion de negocios,202156988
3948,Omar Miles,omarmiles@utec.edu,9,DS,202182735
3949,Warren Shepard,warrenshepard@utec.edu,7,Ingenieria quimica,202250515
3950,Clementine Rutledge,clementinerutledge@utec.edu,2,Ingenieria civil,202163539
3951,Harrison Campbell,harrisoncampbell@utec.edu,8,Administracion de negocios,202209441
3952,Sylvia Coleman,sylviacoleman4164@utec.edu,2,Administracion de negocios,202250693
3953,Lane Combs,lanecombs@utec.edu,4,CS,202274898
3954,Nigel Rodriquez,nigelrodriquez340@utec.edu,1,Ingenieria mecanica,202154659
3955,Michael Whitehead,michaelwhitehead3550@utec.edu,4,Ingenieria civil,202220482
3956,Mollie Silva,molliesilva7030@utec.edu,10,CS,202243886
3957,Castor Warner,castorwarner@utec.edu,3,Ingenieria civil,202234989
3958,Lacota Spence,lacotaspence4092@utec.edu,5,Ingenieria mecanica,202324546
3959,Chester Leonard,chesterleonard1305@utec.edu,5,Ingenieria civil,202329884
3960,Jacqueline Gilliam,jacquelinegilliam2914@utec.edu,9,Ingenieria electronica,202389000
3961,Stuart Conway,stuartconway2969@utec.edu,8,Ingenieria civil,202381465
3962,Orlando Butler,orlandobutler5008@utec.edu,4,Ingenieria quimica,202254468
3963,Craig Chang,craigchang1652@utec.edu,3,Ingenieria civil,202378825
3964,Felicia Graves,feliciagraves@utec.edu,8,Ingenieria electronica,202216167
3965,Kareem Benson,kareembenson@utec.edu,8,Ingenieria civil,202226994
3966,Dennis Lowe,dennislowe@utec.edu,2,Ingenieria electronica,202397278
3967,Cairo Wheeler,cairowheeler3133@utec.edu,9,Bioingenieria,202111542
3968,Lael Morton,laelmorton@utec.edu,6,Ingenieria electronica,202318098
3969,Jenette Cook,jenettecook@utec.edu,5,Administracion de negocios,202115283
3970,Odysseus Francis,odysseusfrancis5818@utec.edu,5,Ingenieria quimica,202359914
3971,Daquan Carrillo,daquancarrillo1794@utec.edu,4,Ingenieria de la energia,202205120
3972,Jameson Aguirre,jamesonaguirre@utec.edu,3,Ingenieria quimica,202247592
3973,Hadley James,hadleyjames437@utec.edu,6,Ingenieria industrial,202351111
3974,Leandra Compton,leandracompton@utec.edu,3,Ingenieria ambiental,202164045
3975,Ignatius Koch,ignatiuskoch@utec.edu,2,Ingenieria quimica,202211777
3976,Louis Boyer,louisboyer5432@utec.edu,6,Ingenieria mecatronica,202215354
3977,Lydia Alston,lydiaalston@utec.edu,1,Ingenieria electronica,202374504
3978,Regina Dunn,reginadunn@utec.edu,8,Ingenieria mecatronica,202329352
3979,Graiden Bush,graidenbush5306@utec.edu,7,Ingenieria industrial,202329814
3980,Chiquita Dorsey,chiquitadorsey@utec.edu,5,CS,202107389
3981,Zorita Moore,zoritamoore@utec.edu,8,Ingenieria mecatronica,202348422
3982,Dennis Baldwin,dennisbaldwin3087@utec.edu,2,Ingenieria de la energia,202205111
3983,Kamal Hawkins,kamalhawkins@utec.edu,8,Ingenieria industrial,202278789
3984,Geoffrey O'brien,geoffreyobrien@utec.edu,2,Ingenieria mecanica,202140526
3985,Kiara Nelson,kiaranelson2554@utec.edu,4,Ingenieria ambiental,202152447
3986,Plato Phillips,platophillips1168@utec.edu,5,DS,202266805
3987,Channing Molina,channingmolina@utec.edu,5,Ingenieria mecatronica,202119965
3988,Chanda Tyler,chandatyler@utec.edu,1,Ingenieria ambiental,202257794
3989,Bo Berger,boberger9189@utec.edu,5,CS,202311284
3990,Jarrod Ramirez,jarrodramirez7086@utec.edu,7,CS,202137634
3991,Xyla Bowman,xylabowman@utec.edu,3,Ingenieria ambiental,202271765
3992,Griffin Roman,griffinroman@utec.edu,8,Administracion de negocios,202318860
3993,Sylvester York,sylvesteryork@utec.edu,2,Ingenieria ambiental,202267936
3994,Wesley Houston,wesleyhouston@utec.edu,6,Administracion de negocios,202241579
3995,Raja Cooley,rajacooley6863@utec.edu,9,Ingenieria mecanica,202143912
3996,Mara Lynch,maralynch9891@utec.edu,8,Ingenieria industrial,202243546
3997,Ignacia Warren,ignaciawarren@utec.edu,10,Ingenieria electronica,202329680
3998,Kyla Kelley,kylakelley@utec.edu,3,Bioingenieria,202208834
3999,Alika Ross,alikaross3196@utec.edu,5,Ingenieria mecanica,202137442
4000,Perry Sweeney,perrysweeney514@utec.edu,7,DS,202151988
4001,Connor Peters,connorpeters@utec.edu,9,CS,202289763
4002,Rinah Galloway,rinahgalloway@utec.edu,4,Ingenieria mecanica,202368430
4003,Edward Dean,edwarddean@utec.edu,7,Ingenieria civil,202259484
4004,Alana Mack,alanamack@utec.edu,2,Ingenieria quimica,202180059
4005,Matthew Roy,matthewroy@utec.edu,2,Ingenieria quimica,202241018
4006,Shaeleigh Wolf,shaeleighwolf840@utec.edu,2,Ingenieria electronica,202173448
4007,Armand Acevedo,armandacevedo@utec.edu,5,Ingenieria mecatronica,202162596
4008,Kalia Benjamin,kaliabenjamin4385@utec.edu,9,Ingenieria industrial,202262166
4009,Kasper Lindsay,kasperlindsay6423@utec.edu,8,Ingenieria ambiental,202249634
4010,Griffith Finch,griffithfinch2392@utec.edu,3,Ingenieria electronica,202318469
4011,Sean Salazar,seansalazar2178@utec.edu,7,Ingenieria mecatronica,202295131
4012,Chaney Knapp,chaneyknapp9131@utec.edu,8,Administracion de negocios,202259110
4013,Alfreda Albert,alfredaalbert@utec.edu,7,Ingenieria ambiental,202272345
4014,Jolene Gordon,jolenegordon5603@utec.edu,4,Ingenieria mecatronica,202250612
4015,Timon Perez,timonperez4964@utec.edu,4,Ingenieria mecanica,202230390
4016,Stella Wynn,stellawynn@utec.edu,9,Ingenieria industrial,202208916
4017,Medge Lang,medgelang@utec.edu,2,Ingenieria industrial,202110860
4018,Stuart Franks,stuartfranks@utec.edu,3,Ingenieria civil,202354737
4019,Darrel Mcmahon,darrelmcmahon1615@utec.edu,2,Bioingenieria,202361088
4020,Teagan Bradshaw,teaganbradshaw@utec.edu,5,Administracion de negocios,202286439
4021,Eliana Walter,elianawalter7409@utec.edu,2,Bioingenieria,202391096
4022,Elmo Stanton,elmostanton6495@utec.edu,7,Ingenieria mecanica,202326834
4023,Simon Estes,simonestes8154@utec.edu,5,Ingenieria industrial,202132163
4024,Merrill Merritt,merrillmerritt3888@utec.edu,2,Ingenieria industrial,202259272
4025,Judah Baker,judahbaker8387@utec.edu,9,Ingenieria de la energia,202123635
4026,Dorian Garza,doriangarza4117@utec.edu,6,Ingenieria industrial,202375663
4027,Willa Waller,willawaller@utec.edu,5,Bioingenieria,202107079
4028,Nolan Gregory,nolangregory3451@utec.edu,3,Ingenieria quimica,202360306
4029,Hilary Hodge,hilaryhodge9715@utec.edu,9,Ingenieria civil,202176070
4030,Chester Crane,chestercrane7116@utec.edu,6,Ingenieria quimica,202391017
4031,Griffith Shannon,griffithshannon2411@utec.edu,5,Bioingenieria,202387678
4032,Fallon Farmer,fallonfarmer@utec.edu,5,Ingenieria civil,202122356
4033,Rama Higgins,ramahiggins6534@utec.edu,7,Ingenieria ambiental,202134359
4034,Fritz Barr,fritzbarr@utec.edu,3,Ingenieria civil,202139632
4035,Garrett Stanley,garrettstanley268@utec.edu,7,Bioingenieria,202263951
4036,Flavia Benson,flaviabenson9787@utec.edu,10,Ingenieria ambiental,202385092
4037,Clayton Mathis,claytonmathis3713@utec.edu,5,Ingenieria ambiental,202137904
4038,Acton Short,actonshort@utec.edu,1,Ingenieria quimica,202398712
4039,Arden Holden,ardenholden2213@utec.edu,2,Ingenieria de la energia,202204161
4040,Demetria Vargas,demetriavargas@utec.edu,1,Bioingenieria,202197826
4041,Rose Ashley,roseashley5193@utec.edu,5,Ingenieria de la energia,202366465
4042,Sylvester Franco,sylvesterfranco@utec.edu,7,DS,202298405
4043,Thor Simmons,thorsimmons5694@utec.edu,5,Ingenieria mecatronica,202170409
4044,Brody Davenport,brodydavenport@utec.edu,3,Ingenieria quimica,202342124
4045,Bert Kim,bertkim7628@utec.edu,5,Ingenieria electronica,202258798
4046,Ingrid Hartman,ingridhartman3581@utec.edu,9,Bioingenieria,202258641
4047,Nichole Sullivan,nicholesullivan@utec.edu,2,Ingenieria electronica,202137156
4048,Tanisha Solomon,tanishasolomon@utec.edu,6,Ingenieria industrial,202118491
4049,Brennan Murphy,brennanmurphy@utec.edu,6,Ingenieria quimica,202385267
4050,Ayanna Rhodes,ayannarhodes@utec.edu,7,CS,202249858
4051,Howard Francis,howardfrancis9075@utec.edu,5,Ingenieria ambiental,202151631
4052,Maryam Vinson,maryamvinson@utec.edu,5,Ingenieria quimica,202326471
4053,Zelenia Chambers,zeleniachambers9534@utec.edu,9,Ingenieria mecanica,202347434
4054,Carolyn Boone,carolynboone@utec.edu,3,Bioingenieria,202232514
4055,Adara Garner,adaragarner2643@utec.edu,9,Ingenieria de la energia,202155970
4056,Mercedes Langley,mercedeslangley721@utec.edu,6,Ingenieria mecanica,202189777
4057,Zephania Boyd,zephaniaboyd@utec.edu,7,CS,202205192
4058,Edan Chan,edanchan@utec.edu,4,CS,202153043
4059,Chloe Rodriguez,chloerodriguez6673@utec.edu,5,CS,202382182
4060,Helen Sexton,helensexton@utec.edu,4,Ingenieria industrial,202353728
4061,Cheryl Hoffman,cherylhoffman2225@utec.edu,10,CS,202332503
4062,Ryan Andrews,ryanandrews162@utec.edu,9,CS,202329344
4063,Cassandra English,cassandraenglish@utec.edu,3,Bioingenieria,202351563
4064,Barbara Chan,barbarachan@utec.edu,3,CS,202217419
4065,Sage Wilkinson,sagewilkinson@utec.edu,5,Ingenieria civil,202264930
4066,Justina Brennan,justinabrennan@utec.edu,3,Ingenieria electronica,202120951
4067,Vivien Hammond,vivienhammond@utec.edu,7,Bioingenieria,202123997
4068,Tashya Spears,tashyaspears6894@utec.edu,5,Bioingenieria,202177008
4069,Ivor Pratt,ivorpratt406@utec.edu,7,Ingenieria electronica,202181109
4070,Rina Shelton,rinashelton@utec.edu,7,Ingenieria de la energia,202394208
4071,Sebastian Kerr,sebastiankerr977@utec.edu,7,Ingenieria quimica,202298491
4072,Halla Sherman,hallasherman@utec.edu,6,Ingenieria civil,202283752
4073,Yvonne Vance,yvonnevance4897@utec.edu,9,Ingenieria de la energia,202230812
4074,Reese Tillman,reesetillman@utec.edu,2,Ingenieria civil,202272329
4075,Noelle Adams,noelleadams4975@utec.edu,2,Ingenieria quimica,202269324
4076,Angela Anthony,angelaanthony7300@utec.edu,4,Ingenieria mecatronica,202208199
4077,Athena Mcfarland,athenamcfarland@utec.edu,3,Ingenieria mecatronica,202397325
4078,Azalia Underwood,azaliaunderwood8239@utec.edu,8,Ingenieria electronica,202135064
4079,Alan Tanner,alantanner@utec.edu,9,Ingenieria de la energia,202108080
4080,Francesca Coffey,francescacoffey@utec.edu,4,CS,202111044
4081,Xanthus Sears,xanthussears@utec.edu,5,Ingenieria industrial,202191878
4082,Adele Mercado,adelemercado3666@utec.edu,3,Bioingenieria,202299557
4083,Yardley Hoover,yardleyhoover7071@utec.edu,4,Administracion de negocios,202103837
4084,Emery Mckenzie,emerymckenzie@utec.edu,6,Administracion de negocios,202366123
4085,Robert Quinn,robertquinn@utec.edu,9,Ingenieria ambiental,202118670
4086,Steel Carroll,steelcarroll@utec.edu,6,Administracion de negocios,202134725
4087,Phoebe Mullen,phoebemullen8571@utec.edu,10,Ingenieria industrial,202304087
4088,Elmo Mcdowell,elmomcdowell6835@utec.edu,4,Bioingenieria,202339853
4089,Tatiana Cotton,tatianacotton@utec.edu,5,CS,202196463
4090,Logan Shelton,loganshelton1921@utec.edu,7,DS,202250791
4091,Shellie Whitaker,shelliewhitaker5989@utec.edu,3,Ingenieria electronica,202313657
4092,Candice Garza,candicegarza6033@utec.edu,7,Ingenieria ambiental,202240266
4093,Justine Kirk,justinekirk7870@utec.edu,4,Ingenieria civil,202177909
4094,Jeanette Mckinney,jeanettemckinney@utec.edu,8,Ingenieria de la energia,202238668
4095,Shaeleigh Guzman,shaeleighguzman7266@utec.edu,5,Administracion de negocios,202327499
4096,Brittany Bradley,brittanybradley@utec.edu,7,Administracion de negocios,202282959
4097,Tamara Hammond,tamarahammond1792@utec.edu,6,Ingenieria mecanica,202245198
4098,Yuli Armstrong,yuliarmstrong@utec.edu,5,DS,202193771
4099,Lev Elliott,levelliott@utec.edu,6,Bioingenieria,202317076
4100,Scarlet Washington,scarletwashington@utec.edu,3,Ingenieria de la energia,202105426
4101,Kelsie O'connor,kelsieoconnor@utec.edu,8,Ingenieria industrial,202322970
4102,Sydney Terrell,sydneyterrell@utec.edu,5,Ingenieria industrial,202172309
4103,Aaron Nash,aaronnash@utec.edu,7,Administracion de negocios,202122936
4104,Ryan Allison,ryanallison@utec.edu,9,Ingenieria mecatronica,202373001
4105,Ashton Small,ashtonsmall@utec.edu,1,Administracion de negocios,202326504
4106,Wyoming Brock,wyomingbrock2289@utec.edu,3,Ingenieria mecatronica,202281467
4107,Leigh Hensley,leighhensley4497@utec.edu,9,Ingenieria mecatronica,202301725
4108,Nigel Lee,nigellee@utec.edu,1,Ingenieria industrial,202157406
4109,Lunea Doyle,luneadoyle5039@utec.edu,6,DS,202150308
4110,Jenna Alexander,jennaalexander@utec.edu,8,Ingenieria civil,202120516
4111,Marah Barker,marahbarker@utec.edu,7,Ingenieria mecatronica,202102040
4112,Uriel Burnett,urielburnett@utec.edu,9,DS,202322274
4113,Dustin Webb,dustinwebb6283@utec.edu,2,Ingenieria quimica,202353230
4114,Basia Peck,basiapeck3343@utec.edu,7,DS,202208696
4115,Colette Gill,colettegill@utec.edu,7,Ingenieria ambiental,202157300
4116,Jada Rios,jadarios4978@utec.edu,6,CS,202376215
4117,Isabella Shaw,isabellashaw9273@utec.edu,2,Ingenieria ambiental,202264415
4118,Ishmael Bridges,ishmaelbridges@utec.edu,3,Ingenieria civil,202200936
4119,Nolan Everett,nolaneverett9702@utec.edu,8,Ingenieria mecanica,202290999
4120,Amity Casey,amitycasey@utec.edu,6,Ingenieria electronica,202328832
4121,Hayden Doyle,haydendoyle9910@utec.edu,9,CS,202344606
4122,Alisa Valenzuela,alisavalenzuela@utec.edu,1,Ingenieria civil,202234063
4123,Lamar Lawson,lamarlawson9540@utec.edu,8,Ingenieria de la energia,202122690
4124,Charity Blackwell,charityblackwell@utec.edu,3,Ingenieria industrial,202195291
4125,Odysseus Morrow,odysseusmorrow@utec.edu,3,DS,202279539
4126,Emma Reyes,emmareyes@utec.edu,6,Ingenieria de la energia,202233244
4127,Gray Valencia,grayvalencia3227@utec.edu,10,Ingenieria industrial,202168574
4128,Chandler Alexander,chandleralexander@utec.edu,2,DS,202277561
4129,Jeanette Kramer,jeanettekramer@utec.edu,8,Ingenieria mecatronica,202292308
4130,Xantha Banks,xanthabanks849@utec.edu,4,Administracion de negocios,202210477
4131,Karyn Spence,karynspence@utec.edu,6,Ingenieria de la energia,202248000
4132,Winifred Buchanan,winifredbuchanan@utec.edu,8,Ingenieria de la energia,202362364
4133,Rogan Coffey,rogancoffey2205@utec.edu,1,Ingenieria mecanica,202300948
4134,Edan Ball,edanball@utec.edu,5,Ingenieria mecatronica,202243801
4135,Morgan Case,morgancase@utec.edu,4,Bioingenieria,202243627
4136,Garth Bonner,garthbonner@utec.edu,9,Ingenieria industrial,202199138
4137,Naomi Sparks,naomisparks@utec.edu,8,Ingenieria mecanica,202169313
4138,Naomi Wood,naomiwood2627@utec.edu,8,Ingenieria mecanica,202346189
4139,Jeanette Jones,jeanettejones@utec.edu,5,Ingenieria industrial,202348589
4140,Jerry Hendricks,jerryhendricks4821@utec.edu,4,Ingenieria de la energia,202222401
4141,Michelle England,michelleengland1732@utec.edu,3,Administracion de negocios,202149113
4142,Gary Hebert,garyhebert@utec.edu,3,Ingenieria quimica,202215619
4143,Jamalia Harris,jamaliaharris5858@utec.edu,5,CS,202216276
4144,Shelley Kirby,shelleykirby@utec.edu,6,Ingenieria electronica,202116005
4145,Wade Phelps,wadephelps1151@utec.edu,3,Administracion de negocios,202311198
4146,Valentine Hendrix,valentinehendrix4823@utec.edu,8,Ingenieria quimica,202148437
4147,Linda Frazier,lindafrazier9956@utec.edu,2,Ingenieria de la energia,202207396
4148,Adam Carter,adamcarter@utec.edu,6,Ingenieria industrial,202305726
4149,Lucas Alexander,lucasalexander440@utec.edu,1,Ingenieria mecanica,202299129
4150,Ann Washington,annwashington@utec.edu,7,Ingenieria mecatronica,202392882
4151,Dolan Perez,dolanperez@utec.edu,1,DS,202278456
4152,Lester Marquez,lestermarquez@utec.edu,5,Ingenieria mecanica,202276153
4153,Germaine Doyle,germainedoyle2783@utec.edu,8,Ingenieria civil,202194784
4154,Noble Powell,noblepowell@utec.edu,2,Ingenieria de la energia,202308619
4155,Ina Ray,inaray@utec.edu,8,Ingenieria industrial,202248163
4156,Eve Montgomery,evemontgomery@utec.edu,8,DS,202105561
4157,Dana Washington,danawashington@utec.edu,7,Ingenieria mecanica,202288910
4158,Regina Dunlap,reginadunlap4437@utec.edu,5,Ingenieria de la energia,202239091
4159,Mallory Weaver,malloryweaver@utec.edu,6,Ingenieria ambiental,202125325
4160,Quin Hays,quinhays3049@utec.edu,9,Ingenieria ambiental,202291853
4161,Marah Spears,marahspears1486@utec.edu,10,Ingenieria civil,202220774
4162,Helen Ellison,helenellison9098@utec.edu,3,Ingenieria quimica,202211115
4163,Graiden Warren,graidenwarren@utec.edu,8,Ingenieria de la energia,202375995
4164,Deacon Reyes,deaconreyes@utec.edu,5,DS,202114671
4165,Nell Rodriquez,nellrodriquez@utec.edu,10,Ingenieria mecatronica,202367654
4166,Abigail Hunter,abigailhunter4721@utec.edu,6,Ingenieria ambiental,202111896
4167,Dieter Copeland,dietercopeland5640@utec.edu,9,Ingenieria ambiental,202209317
4168,Tanner Rivers,tannerrivers@utec.edu,8,Ingenieria de la energia,202310589
4169,Linus Rich,linusrich@utec.edu,3,Ingenieria quimica,202251007
4170,Norman Sweet,normansweet9864@utec.edu,6,Ingenieria electronica,202250108
4171,Leilani Carlson,leilanicarlson@utec.edu,5,Ingenieria quimica,202292323
4172,Lesley Bullock,lesleybullock@utec.edu,7,Ingenieria civil,202317076
4173,Lillith Harding,lillithharding@utec.edu,7,Ingenieria de la energia,202306359
4174,Latifah Solis,latifahsolis@utec.edu,1,Ingenieria industrial,202239381
4175,Harding Richard,hardingrichard8905@utec.edu,3,DS,202372430
4176,Dillon Sutton,dillonsutton@utec.edu,6,Ingenieria electronica,202252054
4177,Solomon Buchanan,solomonbuchanan@utec.edu,9,Ingenieria industrial,202397299
4178,Meredith Mclaughlin,meredithmclaughlin704@utec.edu,8,DS,202214464
4179,Paula Tyler,paulatyler@utec.edu,5,Ingenieria mecanica,202330007
4180,Jarrod Holt,jarrodholt1167@utec.edu,2,Ingenieria industrial,202290151
4181,Orla Lawson,orlalawson5785@utec.edu,9,CS,202146147
4182,Finn Hurst,finnhurst6192@utec.edu,5,Ingenieria quimica,202187640
4183,Lana Hatfield,lanahatfield3456@utec.edu,6,Ingenieria electronica,202366788
4184,Nehru Padilla,nehrupadilla@utec.edu,2,Bioingenieria,202307319
4185,Elmo Buckley,elmobuckley7067@utec.edu,6,CS,202264761
4186,Garrison Trujillo,garrisontrujillo@utec.edu,8,CS,202157658
4187,Zenia Aguirre,zeniaaguirre@utec.edu,9,Ingenieria quimica,202395388
4188,Rachel Lee,rachellee4930@utec.edu,8,CS,202255641
4189,Shaeleigh Watson,shaeleighwatson9714@utec.edu,10,Ingenieria mecatronica,202359519
4190,Hope Church,hopechurch@utec.edu,1,Administracion de negocios,202128074
4191,Mariko Wheeler,marikowheeler@utec.edu,9,Ingenieria industrial,202110073
4192,Allegra Miranda,allegramiranda4856@utec.edu,7,DS,202271509
4193,Leandra Kidd,leandrakidd@utec.edu,4,Ingenieria electronica,202331633
4194,Talon Trujillo,talontrujillo5925@utec.edu,5,CS,202210365
4195,Jena Moreno,jenamoreno1411@utec.edu,6,Bioingenieria,202147675
4196,Raymond Drake,raymonddrake@utec.edu,10,Ingenieria de la energia,202106288
4197,Danielle Mccarty,daniellemccarty@utec.edu,1,Administracion de negocios,202230713
4198,Dante Cunningham,dantecunningham@utec.edu,2,Ingenieria industrial,202300809
4199,Keely Bowen,keelybowen4738@utec.edu,2,Ingenieria electronica,202155812
4200,Kiayada Williamson,kiayadawilliamson@utec.edu,5,Ingenieria electronica,202159461
4201,Dylan Lancaster,dylanlancaster@utec.edu,3,Ingenieria mecanica,202250614
4202,Gisela Curry,giselacurry3202@utec.edu,4,Bioingenieria,202123664
4203,David James,davidjames@utec.edu,5,Administracion de negocios,202146094
4204,Galena Howe,galenahowe9189@utec.edu,9,Bioingenieria,202363982
4205,Cynthia Bryant,cynthiabryant@utec.edu,7,Ingenieria de la energia,202394940
4206,Ethan Evans,ethanevans@utec.edu,2,Ingenieria electronica,202265405
4207,Naomi Gilliam,naomigilliam@utec.edu,1,Ingenieria industrial,202310646
4208,Baker Guthrie,bakerguthrie3810@utec.edu,3,Ingenieria quimica,202101230
4209,Blaze Head,blazehead@utec.edu,10,Ingenieria electronica,202326703
4210,Vielka Sellers,vielkasellers@utec.edu,4,Ingenieria ambiental,202234039
4211,Venus Moss,venusmoss87@utec.edu,9,CS,202102590
4212,Kevyn Grant,kevyngrant4650@utec.edu,2,DS,202226086
4213,Bruno Gilmore,brunogilmore@utec.edu,7,Ingenieria mecanica,202356695
4214,Celeste Blankenship,celesteblankenship2870@utec.edu,3,CS,202368078
4215,Melyssa Chen,melyssachen1411@utec.edu,2,Ingenieria quimica,202220282
4216,Ori Fields,orifields9725@utec.edu,2,Administracion de negocios,202365573
